window_index,best_model,best_loss,second_model,second_loss,margin_vs_second,best_single_model,best_single_loss,oracle_gain_vs_best_single
0,TimeMixer,0.5058560967445374,PatchTST,0.5113313794136047,0.005475282669067383,TimeMixer,0.5058560967445374,0.0
1,PatchTST,0.5249252319335938,TimeMixer,0.5444326996803284,0.01950746774673462,TimeMixer,0.5444326996803284,0.01950746774673462
2,DLinear,0.540289580821991,ZeroPred,0.5499795079231262,0.009689927101135254,TimeMixer,0.5615800023078918,0.02129042148590088
3,ZeroPred,0.5557796359062195,DLinear,0.5636847615242004,0.007905125617980957,TimeMixer,0.5674152970314026,0.011635661125183105
4,TimeMixer,0.54721999168396,ZeroPred,0.5579107999801636,0.010690808296203613,TimeMixer,0.54721999168396,0.0
5,TimeMixer,0.5449604988098145,DLinear,0.5502660870552063,0.005305588245391846,TimeMixer,0.5449604988098145,0.0
6,TimeMixer,0.5026635527610779,PatchTST,0.5450812578201294,0.042417705059051514,TimeMixer,0.5026635527610779,0.0
7,TimeMixer,0.5281402468681335,DLinear,0.5552173852920532,0.027077138423919678,TimeMixer,0.5281402468681335,0.0
8,PatchTST,0.513464629650116,DLinear,0.5312631130218506,0.01779848337173462,TimeMixer,0.5471137166023254,0.03364908695220947
9,DLinear,0.5217442512512207,ZeroPred,0.5458171963691711,0.02407294511795044,TimeMixer,0.5636443495750427,0.04190009832382202
10,PatchTST,0.5013320446014404,DLinear,0.548238217830658,0.04690617322921753,TimeMixer,0.5744883418083191,0.07315629720687866
11,PatchTST,0.5401096940040588,DLinear,0.5443323254585266,0.0042226314544677734,TimeMixer,0.5510919690132141,0.010982275009155273
12,TimeMixer,0.554559051990509,DLinear,0.5558289885520935,0.0012699365615844727,TimeMixer,0.554559051990509,0.0
13,DLinear,0.5551323294639587,PatchTST,0.5558774471282959,0.0007451176643371582,TimeMixer,0.5922308564186096,0.03709852695465088
14,PatchTST,0.5498632788658142,DLinear,0.5617629885673523,0.011899709701538086,TimeMixer,0.5865246653556824,0.036661386489868164
15,PatchTST,0.5826559662818909,ZeroPred,0.5913670659065247,0.008711099624633789,TimeMixer,0.6262735724449158,0.0436176061630249
16,PatchTST,0.5760502219200134,ZeroPred,0.6143670082092285,0.03831678628921509,TimeMixer,0.667707622051239,0.09165740013122559
17,PatchTST,0.6192470788955688,HAR_EWM,0.6322247385978699,0.012977659702301025,TimeMixer,0.7169132232666016,0.09766614437103271
18,TimeMixer,0.629763662815094,iTransformer,0.6331143975257874,0.0033507347106933594,TimeMixer,0.629763662815094,0.0
19,iTransformer,0.6542261838912964,TimeMixer,0.691173791885376,0.03694760799407959,TimeMixer,0.691173791885376,0.03694760799407959
20,iTransformer,0.7559636235237122,PatchTST,0.8023879528045654,0.04642432928085327,TimeMixer,0.8113662600517273,0.05540263652801514
21,iTransformer,0.4757481813430786,ZeroPred,0.6213879585266113,0.14563977718353271,TimeMixer,0.6551271080970764,0.1793789267539978
22,TimeMixer,0.6529402136802673,ZeroPred,0.6679821014404297,0.015041887760162354,TimeMixer,0.6529402136802673,0.0
23,TimeMixer,0.7005941271781921,ZeroPred,0.7768961787223816,0.07630205154418945,TimeMixer,0.7005941271781921,0.0
24,Persistence,0.6899545788764954,TimeMixer,0.7418733239173889,0.051918745040893555,TimeMixer,0.7418733239173889,0.051918745040893555
